Date,close,High,Low,Open,Volume
2022-12-29,234.84622192382807,235.73295246137508,229.62330203859167,229.62330203859167,19770700
2022-12-30,233.6866607666016,233.8230797011239,230.60747353761343,232.1178355853205,21938500
2023-01-03,233.45278930664065,239.46499095764852,231.32853465622568,236.86327747897744,25740000
2023-01-04,223.24082946777344,226.9144019342719,220.1811347947113,226.3394946084548,50623400
2023-01-05,216.6244659423828,221.7304593927792,216.0885291034545,221.3894046220388,39585600
2023-01-06,219.1774444580078,219.98621912634763,213.74016514069572,217.2968110330553,43613600
2023-01-09,221.31146240234372,225.3261046224166,220.61962878753835,220.65859925614797,27369800
2023-01-10,222.9972076416016,225.3942852499652,221.51607720978163,221.93507289887148,27033900
2023-01-11,229.740234375,229.91562377471337,225.199409358582,225.37479875829536,28669300
2023-01-12,232.41015625,233.7646067249311,227.58675433530573,229.24327425256297,27269500
2023-01-13,233.11175537109372,233.24817431543465,228.91198479686696,230.93879116175304,21333300
2023-01-17,234.2031097412109,234.7487854904916,231.02647397875012,231.8839729382192,29831300
2023-01-18,229.7792053222656,236.18118605908887,229.49662855484155,235.39190402162816,30028700
2023-01-19,225.99842834472656,229.4966260949552,224.7803968509481,227.80112090293807,28623000
2023-01-20,234.0764312744141,234.58313656009625,228.5124566372356,228.85351141709936,35389800
2023-01-23,236.37608337402344,238.8998412505281,233.5210096061912,234.9339381400993,31934000
2023-01-24,235.84988403320312,237.7110398533446,234.2908125340693,236.29812619619068,40234400
2023-01-25,234.45648193359372,237.0776884803085,224.99480532867324,228.483249834287,66526600
2023-01-26,241.65745544433597,241.95952488467356,235.8109041029407,237.4186997744048,33454500
2023-01-27,241.8133544921875,243.44064274681827,240.5173672279143,242.62212916997672,26498900
2023-01-30,236.5027618408203,239.31885025276583,236.00579544141556,238.25671541727397,25867400
2023-01-31,241.4723358154297,241.60875476528724,236.736628172446,237.2238408317301,26541100
2023-02-01,246.28599548339844,248.65384183422796,239.1921804627177,241.65747529132665,31259900
2023-02-02,257.8329162597656,257.92061096012765,250.6708850258921,252.20073974099043,39940400
2023-02-03,251.74278259277344,257.4431765540325,250.52475096588475,252.9023510805395,29077300
2023-02-06,250.20314025878903,251.6940095797821,248.26404368586967,250.85601820717645,22518000
2023-02-07,260.7172241210937,261.8962703770989,253.4285123609448,253.8670156294018,50841400
2023-02-08,259.90850830078125,269.6819942739038,259.4017880402651,266.2130420866827,54686000
2023-02-09,256.87799072265625,266.9730522112078,256.0789548463012,266.79763305844943,42375100
2023-02-10,256.3713073730469,257.3359789229723,253.9937072157492,254.8414524853322,25818500
2023-02-13,264.38104248046875,267.5771558270563,260.3176764646167,260.7951650159258,44630900
2023-02-14,265.2093505859375,267.9377295681392,262.39324715689656,265.69656324255214,37047900
2023-02-15,263.0894775390625,264.46686175376715,260.0221049308035,262.11261183883863,28922400
2023-02-16,256.0853271484375,260.5691369564324,255.8411107331116,257.91206116522346,29603600
2023-02-17,252.0900115966797,254.0730481798603,250.0776702289824,253.3892599372768,30000100
2023-02-21,246.82470703125,249.5794760448662,245.7696900625751,248.5928319386973,28397400
2023-02-22,245.6915283203125,248.45606050673507,244.5485970470492,248.2118440405047,22491100
2023-02-23,248.8761444091797,250.8982491921697,244.6853811001648,249.6478619578108,29219100
2023-02-24,243.4545135498047,245.1933336076266,242.36042854419725,244.1773996603897,24990900
2023-02-27,244.37274169921875,246.9712081939572,243.62055089162848,246.61953592470093,21190000
2023-02-28,243.64990234375,245.6720220057633,242.97586245641224,243.30800820629165,22491000
2023-03-01,240.57278442382807,245.12496847434377,240.10387803031043,244.9589030496448,27565300
2023-03-02,245.3008270263672,245.5841116137893,239.92806391312695,240.8463203574076,24808200
2023-03-03,249.3840789794922,249.70644650216624,245.57430808569023,246.35580375528275,30760100
2023-03-06,250.9275360107422,254.10235014838744,250.05812596620328,250.49771263487293,24109800
2023-03-07,248.27044677734372,251.7285601912726,247.5280341065123,250.37070236682905,21473200
2023-03-08,247.8308563232422,248.65142003720348,245.0077146908978,248.1629871256852,17340200
2023-03-09,246.4828186035156,253.55531839675493,245.7599324492568,249.90184935839267,26653400
2023-03-10,242.8390655517578,246.9418989290312,241.87197794983268,245.27146675891183,28333900
2023-03-13,248.0458068847656,251.9435074958377,240.0452721548656,241.6766365464032,33339700
2023-03-14,254.7568206787109,255.0303418891499,249.94086490517677,250.8102748038837,33620300
2023-03-15,259.2992553710937,260.3152041308793,253.21337082147616,253.96557655248083,46028000
2023-03-16,269.8103332519531,270.1619906139307,257.18921458978684,259.0745583407351,54768800
2023-03-17,272.96563720703125,276.7754083374073,269.9275985016487,271.8227207737094,69527400
2023-03-20,265.93218994140625,271.06073543914164,263.60724454591366,270.5723025345954,43466600
2023-03-21,267.4463806152344,268.6381583648071,263.2849217859486,268.52093921101067,34558700
2023-03-22,265.9908142089844,274.5383905110529,265.8833434620223,267.0751210074597,34873300
2023-03-23,271.2366027832031,274.5579410451168,268.83352089762093,271.51012405626466,36610900
2023-03-24,274.0792541503906,274.1378637154936,268.9116255422268,270.82627422927686,28172000
2023-03-27,269.9861755371094,274.94864070172,269.14605544409125,274.0108578776161,26840200
2023-03-28,268.8628234863281,269.75177506940884,265.756367139309,269.40986602798046,21878600
2023-03-29,274.02069091796875,274.63612126718954,271.96926635776106,272.5065307325749,25087000
2023-03-30,277.4787292480469,277.8792478188559,274.9682067021936,277.65458775561683,25053400
2023-03-31,281.6304016113281,282.57796264121714,276.4530247335296,277.1661475082968,32766000
2023-04-03,280.5851745605469,281.60109352855216,277.38105592793227,279.8915783779772,24883300
2023-04-04,280.5363464355469,283.7307170583828,279.0612991751383,280.585207618267,25824300
2023-04-05,277.7620849609375,280.5070761358077,276.3749518849941,279.2371622142725,22064800
2023-04-06,284.8540954589844,285.3229720001434,275.50548186907776,276.65817644820123,29770300
2023-04-10,282.6952514648437,282.9003849670169,278.123496163904,282.5193929371124,23103000
2023-04-11,276.2869873046875,279.36413893859026,275.1245442349261,279.1394490348436,27276600
2023-04-12,276.93170166015625,280.3702886729116,275.43709804068334,278.20164520430563,27403400
2023-04-13,283.1348571777344,283.1934667568059,276.6191772077297,277.0294442612303,24222700
2023-04-14,279.5203857421875,281.8062480666377,277.1270526810152,280.3604759948449,20987900
2023-04-17,282.11883544921875,284.854077618184,279.5399251996228,283.2226985900286,23836200
2023-04-18,281.69879150390625,285.01038094044696,280.37026829939435,284.82477404987856,20161800
2023-04-19,281.7769775390625,282.363073223057,277.9574283365994,279.3738659883608,17150300
2023-04-20,279.4910888671875,282.34355041766946,278.48491818075087,278.6509985011603,23244400
2023-04-21,279.14923095703125,279.64741233312054,276.5116808961058,278.41658147472793,21676400
2023-04-24,275.2514953613281,278.35795159650013,272.27206627526,275.564099605755,26611000
2023-04-25,269.0483703613281,275.0853933705517,268.999509188266,273.04374758827026,45772200
2023-04-26,288.5368347167969,292.6396828327942,285.9579246128152,289.83608287187946,64599200
2023-04-27,297.778076171875,298.1395416657845,288.4197121758665,289.1230569509434,46462600
2023-04-28,300.1518249511719,301.78317430412875,296.2931927346846,296.9770107869876,36469600
2023-05-01,298.4911804199219,301.46086148521374,298.09066177200543,299.868565093512,21294100
2023-05-02,298.3446044921875,302.0273780350876,296.8793057090036,300.640245214825,26404400
2023-05-03,297.3580017089844,301.4705991840016,297.05517563669,299.5266454015473,22360800
2023-05-04,298.3446044921875,300.640245214825,296.38109458301545,299.15539003512066,22519900
2023-05-05,303.4634704589844,304.7529409611862,297.23105950993187,298.6475273843855,28197100
2023-05-08,301.5096435546875,303.02380353381574,299.0088693228521,302.95541576842186,21318600
2023-05-09,299.8978576660156,302.8675386103428,299.22381775082977,300.8747236518984,21340800
2023-05-10,305.0849914550781,305.759031321192,300.55234911259487,301.4803538446717,30078000
2023-05-11,302.9358215332031,303.92246547425293,299.1749122684255,302.9260731476362,31680200
2023-05-12,301.8222351074219,303.463362538451,299.50706787229524,303.3656699936466,19774700
2023-05-15,302.3009033203125,302.73072668738115,300.47416891606105,301.94924591720934,16336500
2023-05-16,304.5281982421875,306.4526254606031,302.66238059902645,302.66238059902645,26730300
2023-05-17,307.4064025878906,307.82736596878567,304.21484884759707,305.73231876094286,24315000
2023-05-18,311.8315124511719,312.3406122958503,307.1323177228801,307.9253064598199,27276000
2023-05-19,311.6552734375,312.05666755980644,309.7266396617467,310.08886536616376,27546700
2023-05-22,314.4356689453125,315.81606453289896,311.3322511744977,311.9098584271612,24115700
2023-05-23,308.6399841308594,315.94332604860966,308.63018455651456,313.3098099504378,30797200
2023-05-24,307.2596130371094,309.8539609209706,306.04563091509715,308.1211390989395,23384900
2023-05-25,319.0761108398437,320.03551297467794,313.28041010709336,316.4523646988683,43301700
2023-05-26,325.8997497558594,326.3990200914225,317.07893868101803,317.2159833240213,36630600
2023-05-30,324.2550048828125,328.68987947656177,323.579491610932,328.19060914102903,29503100
2023-05-31,321.4942932128906,328.8857420420062,320.45652421282057,325.3123928059222,45950600
2023-06-01,325.59625244140625,326.5263156649062,317.9013162515011,319.08589950715634,26773900
2023-06-02,328.3570556640625,330.41296452982044,325.56689576601605,327.2312100565703,25873800
2023-06-05,328.8857116699219,331.4506903935802,327.6325911531441,328.18082951193753,21307100
2023-06-06,326.6731872558594,328.32770204884184,325.1949154251328,328.2885336264792,20396200
2023-06-07,316.58953857421875,327.4662318852109,315.72801239577234,324.68587095816133,40717100
2023-06-08,318.4300537109375,319.7810806302074,316.5601571652422,317.1377644945266,23277700
2023-06-09,319.9278564453125,323.0606428090371,317.59782847451265,318.16563610626434,22529000
2023-06-12,324.8816223144531,325.1263726657708,318.3321005230516,321.6802685980965,24260300
2023-06-13,327.2703857421875,329.90390189326365,323.4522862648796,327.44659882342825,22951300
2023-06-14,330.2563171386719,331.9206314111561,325.82144214687054,327.3193130414061,26003800
2023-06-15,340.7903747558594,342.49382753852854,330.11926605235976,330.3933852343611,38899100
2023-06-16,335.1415405273437,344.0896277819588,334.769545086919,343.9427835453764,46552000
2023-06-20,330.9514465332031,334.8968213999289,328.8074308489354,332.18499798901604,26375400
2023-06-21,326.5556945800781,330.6381434386612,325.0969920993696,329.30668603957923,25117800
2023-06-22,332.5765380859375,332.9779322220441,326.3403043071654,327.1039241601426,23556800
2023-06-23,327.98504638671875,330.8633129640672,326.4480368570244,327.3389018615229,23146900
2023-06-26,321.6998291015625,329.0521084557262,321.5921234240104,326.71231091411966,21520600
2023-06-27,327.5445556640625,329.0913649668654,322.3851983758539,324.89143995302584,24354100
2023-06-28,328.797607421875,330.8828850652817,326.80043631423547,327.63259343214776,20259500
2023-06-29,328.0143737792969,329.052112767679,325.6354077895199,327.6815169223393,16997000
2023-06-30,333.3890991210937,335.5331142814067,330.11923848147313,330.6576772264797,26832800
2023-07-03,330.8927001953125,333.7415980832822,329.5025348266666,332.06751392034784,12508700
2023-07-05,331.0492858886719,334.47579046215725,327.7011181507027,328.05354428027886,18172400
2023-07-06,334.103759765625,335.78764318092107,328.4549330731704,330.21712344596347,28161200
2023-07-07,330.1387939453125,334.61283670931624,329.9234124809672,332.19470249101795,21214800
2023-07-10,324.8619689941406,328.1905971184104,320.7110132885296,327.5738215556575,32791400
2023-07-11,325.4886474609375,325.8704425306238,320.1335077719451,324.1082516862514,26698200
2023-07-12,330.11932373046875,334.47586255833005,328.62145260340657,329.5319168444775,29995300
2023-07-13,335.464599609375,336.52190790090776,331.9010204242932,332.4296895084344,20567200
2023-07-14,337.99041748046875,344.0504382444472,337.07995339278386,340.29107663490123,28352700
2023-07-17,338.4701232910156,339.7036445876305,335.0142499676755,338.4211553009667,20363900
2023-07-18,351.9411926269531,359.0781209733801,334.9849116200017,338.5680303394664,64738600
2023-07-19,347.6237487792969,354.84878274456844,345.0392010295171,354.1537002264066,39732900
2023-07-20,339.586181640625,350.4531022216543,338.11767966688456,346.1455024073654,33778400
2023-07-21,336.5512390136719,342.9441157922284,332.6939718124927,341.8182703633402,69405400
2023-07-24,337.8631286621094,339.63514852458513,335.1219369374352,338.5876099496475,26678100
2023-07-25,343.60992431640625,344.5008191812914,337.82402242034016,339.8211637778006,41637700
2023-07-26,330.67730712890625,337.43244099686376,326.11515681266013,334.2702555757294,58383700
2023-07-27,323.7753601074219,334.1625511308161,322.14041454334006,333.3304238013421,39635300
2023-07-28,331.26470947265625,332.8702861605579,326.1739199568092,326.6634206723763,28484900
2023-07-31,328.8662109375,330.60883248614635,326.3599395048651,329.8452124789138,25446000
2023-08-01,329.2773132324219,331.4311281711662,326.692765182679,328.1514676458398,18311900
2023-08-02,320.6229858398437,326.6242697138595,319.506909807834,326.6242697138595,27761300
2023-08-03,319.8006286621094,322.95301463874944,319.1055459732793,319.1544840968255,18253700
2023-08-04,320.8970642089844,328.10252974603515,320.3683951097149,324.910975755622,23741500
2023-08-07,323.1781921386719,324.1571937032398,320.6425816716518,321.4747389768859,17741500
2023-08-08,319.203369140625,321.84668466116545,316.21742705872686,320.09426392900343,22327600
2023-08-09,315.4635925292969,320.24109366891923,314.3083483150612,319.61454838698023,22373300
2023-08-10,316.1489562988281,321.3670511745829,314.4357036246536,319.1740674354457,20113700
2023-08-11,314.26922607421875,315.63982195899507,312.50700575657817,313.5349750777225,24355500
2023-08-14,317.2356262207031,317.25519549333154,313.3587591141242,314.6412784517124,18836100
2023-08-15,315.1014099121094,318.26359552742247,314.16157683323723,316.21748596813336,16966300
2023-08-16,314.3361511230469,318.2800883607637,313.7475006460735,314.72857479436016,20698900
2023-08-17,310.8828125,315.77836341676965,310.22547958022847,314.47354784052,21257200
2023-08-18,310.4903869628906,312.3544220351469,305.65366819423417,308.538028861624,24755000
2023-08-21,315.78814697265625,316.6612873829202,311.03975175794454,311.91289216820854,24040000
2023-08-22,316.357177734375,319.9086615433213,315.3761035356602,319.33965168167043,16084600
2023-08-23,320.8113098144531,322.96968534272673,317.3382982607812,317.6915005926863,21166400
2023-08-24,313.9142761230469,326.67805954758404,313.9044558013969,326.5505151261544,23281400
2023-08-25,316.8673400878906,319.20227141780845,312.7664273820528,315.3859085389872,21684100
2023-08-28,317.57373046875,319.97734429438725,315.631192774636,319.4966275172615,14808500
2023-08-29,322.194580078125,322.7537995550599,315.7881667802801,315.7881667802801,19284600
2023-08-30,322.5674133300781,323.5680982937767,320.2717031615859,322.4496892096442,15222100
2023-08-31,321.556884765625,324.6472624633452,320.5954212849975,322.9696339885842,26411000
2023-09-01,322.4397888183594,325.70675210919285,320.5953648828727,325.03962896571977,14942000
2023-09-05,327.2372741699219,328.51268854223,322.4398370951833,322.77339871686183,18553900
2023-09-06,326.5800170898437,328.13010130698945,323.9311045093916,327.07055423881553,17535800
2023-09-07,323.6662292480469,326.7762180447548,322.8028790647299,325.02011658642925,18381000
2023-09-08,327.943603515625,329.797847793835,323.22463985119003,323.84272127726,19530100
2023-09-11,331.5442199707031,332.01514636855427,329.0817141298704,330.8574560496714,16583300
2023-09-12,325.4909362792969,330.4159473154807,325.20644635330586,329.4643042616368,17565500
2023-09-13,329.6997985839844,330.4748555977099,324.90236123727334,325.0396960586879,16544400
2023-09-14,332.2898254394531,334.40891924896704,330.20013271673093,332.7312908414323,20267000
2023-09-15,323.9703063964844,331.0144115945299,323.4110869464427,330.54351516502703,37679800
2023-09-18,322.832275390625,324.14691123207,320.18336306203616,321.59611231194907,16834200
2023-09-19,322.42999267578125,323.1560078593,318.36836152476627,319.9969481018416,16505900
2023-09-20,314.6991271972656,323.3522079151342,314.4440682913458,323.2737351610063,21436500
2023-09-21,313.48260498046875,319.1924634099481,309.0383405191742,313.21772575271143,35560400
2023-09-22,311.0103454589844,315.3663173545135,310.166606068044,315.23877291658,21447900
2023-09-25,311.5303039550781,311.6578483890655,309.0383671510389,310.59827150671464,17836000
2023-09-26,306.23248291015625,309.9016904509528,304.15258067558153,309.1658848784398,26297600
2023-09-27,306.8702392578125,308.351641094393,303.8289029340856,306.3894924906997,19410100
2023-09-28,307.7041015625,309.5092743516403,303.5933986019012,305.1042311908517,19683600
2023-09-29,309.77410888671875,313.42370528640464,309.01869270124683,311.7362568448294,24147300
2023-10-02,315.7095947265625,315.7979177319469,309.21488977062666,310.294077136417,20570000
2023-10-03,307.4588928222656,315.3074873135017,305.32012806899473,314.7580581543042,21033500
2023-10-04,312.9234313964844,313.9830083427308,308.0573115463436,308.086742575961,20720100
2023-10-05,313.3157958984375,313.92408696226687,308.9402139954332,313.0509166819341,16965600
2023-10-06,321.0663757324219,322.95984189117127,310.31378015794706,310.55904872586825,25673600
2023-10-09,323.5779113769531,324.0488078481523,317.063564085275,318.60385781984473,19891200
2023-10-10,322.1749572753906,324.8336598616772,321.4685826836827,324.69629510828605,20557100
2023-10-11,326.128662109375,326.5210857572993,322.91074029238723,324.9415409038971,20063200
2023-10-12,324.8925170898437,327.3157714229003,322.4986937835042,324.313686937738,19313100
2023-10-13,321.5274658203125,327.5119946274533,320.1833689854534,326.08945496838265,21072400
2023-10-16,326.34454345703125,329.77830323276595,324.34314366168616,324.784609097418,22158000
2023-10-17,325.7755126953125,327.1490106557738,321.2135234259186,323.3522581029233,18338500
2023-10-18,323.8624267578125,329.23872476588883,322.08668464832255,326.1973884107362,23153600
2023-10-19,325.04949951171875,330.5042694735543,324.6472555112947,325.86377789501114,25052100
2023-10-20,320.48748779296875,325.63812679181063,319.2905761994472,325.441899996805,25027700
2023-10-23,323.0873107910156,326.4327768680091,318.25062294814967,319.3101697402162,24374700
2023-10-24,324.2744445800781,325.5596493490343,321.3999044443215,325.02986091343166,31153600
2023-10-25,334.2225646972656,339.64790388750646,331.2302703891526,338.4902135639039,55053800
2023-10-26,321.6844177246094,335.1643669777935,320.75238530520863,334.0949997460641,37828500
2023-10-27,323.56805419921875,330.3472799837888,322.1847360926127,324.1763153652428,29856500
2023-10-30,330.9261169433594,333.02562998161824,325.54981985866505,327.09993377177346,22828100
2023-10-31,331.7109680175781,332.5841383863149,328.355711175483,332.4369832511366,20265300
2023-11-01,339.52032470703125,340.8447807446002,333.2218157421507,333.35918048886424,28158800
2023-11-02,341.7277526855469,342.2280801392872,338.244921513789,340.66817584467145,24348100
2023-11-03,346.1229248046875,347.68285894520625,340.7564483684525,343.0129367253001,23637700
2023-11-06,349.7823791503906,350.7732736613575,346.66257041725754,346.7606838240873,23828300
2023-11-07,353.70672607421875,355.60019234057427,350.8616165126462,352.59810729381,25833900
2023-11-08,356.326171875,356.9834748418886,353.7263012166809,354.83491988562287,26767800
2023-11-09,353.8636169433594,357.8860267120237,353.53984572631765,355.4431318616368,24847300
2023-11-10,362.6736755371094,363.0955302142946,354.23643229337705,354.6484666487655,28042100
2023-11-13,359.740234375,361.49636535118015,358.9749977946541,361.2510968326077,19986500
2023-11-14,363.2622680664063,364.9104951810304,360.39754868289896,363.9882832033251,27683900
2023-11-15,363.4097900390625,366.8111878331865,360.8931150806876,364.9925108909708,26860100
2023-11-16,369.7997131347656,369.97665770103697,363.911131172692,364.6779209606421,27182300
2023-11-17,363.5867309570313,368.03017560302834,360.7849886688486,367.2830363259732,40157000
2023-11-20,371.0481567382813,372.4539328697612,364.7172140193924,364.9334895781409,52465100
2023-11-21,366.7521667480469,369.8488163422202,364.8351774750595,369.3081424451064,28423100
2023-11-22,371.4512634277344,373.35841268345206,368.6200303058122,371.5987172360064,23345300
2023-11-24,371.0383605957031,371.5692243031552,368.7871624674301,370.9400480571713,10176600
2023-11-27,372.19830322265625,374.1939543914641,369.8291424770045,370.39930709611446,22179200
2023-11-28,376.2190856933594,376.51399327002497,371.7559610282717,371.9427458270835,20453100
2023-11-29,372.434326171875,377.792014506202,371.0482003824139,377.2611808001932,28963400
2023-11-30,372.4933166503906,373.6533266294802,369.1115692531181,372.0804159794598,30554400
2023-12-01,368.1678161621094,371.7559987121957,365.0219950218624,370.37971321362784,33040500
2023-12-04,362.8887634277344,363.262303065981,356.75441514637487,362.8494324128969,32063300
2023-12-05,366.2115478515625,366.7620621293834,359.42840192780073,360.24436309009894,23065000
2023-12-06,362.5544738769531,367.84337003830143,361.7975243894722,367.2142238410853,21182100
2023-12-07,364.6680908203125,365.15962347811006,360.11649360898355,361.9941519618629,23118900
2023-12-08,367.8925476074219,368.11863343182006,361.994155653696,362.9477302195792,20154400
2023-12-11,365.0121765136719,365.30711413857625,359.90025435719485,362.2399548445349,27708800
2023-12-12,368.0400085449219,368.079339558926,364.1863791933993,364.5697890781994,24838300
2023-12-13,368.03021240234375,371.2448556652715,364.4911707371273,369.6522644153413,30955500
2023-12-14,359.7330627441406,367.4304805165179,357.96355727963385,366.9880891500058,43277500
2023-12-15,364.4518432617188,366.09354566450713,360.0771902707865,360.6375447439286,78502300
2023-12-18,366.33929443359375,366.683373304141,362.4365238179664,363.1935033333252,21802900
2023-12-19,366.9390258789063,366.9390258789063,363.5769287808174,365.1989808015048,20603700
2023-12-20,364.3436584472656,369.6620453460696,364.2551861699306,368.64948928220537,26316700
2023-12-21,367.2142639160156,368.0695260278655,363.77353495979867,366.25084900799567,17708000
2023-12-22,368.2366027832031,368.8264479888416,366.3982753929024,367.3518499751321,17107500
2023-12-26,368.3152465820313,370.5566342519059,367.1748872411095,368.6494851818368,12673100
2023-12-27,367.73529052734375,368.7085156973093,366.4966184922779,367.3617208659254,14905400
2023-12-28,368.92474365234375,370.08475350322914,367.8237153192477,369.0132159290277,14327000
2023-12-29,369.671875,370.77290330963024,367.1552302920534,369.6325439887214,18730800
